trade_date,rank_ic,top_return_5d,bottom_return_5d,long_short_5d
20260105,-0.195583126902092,0.047022258317051195,0.1191511665204543,-0.07212890820340309
20260106,-0.03794618613603734,0.031846183241829584,0.05985082285978503,-0.02800463961795545
20260107,-0.04053925055167436,0.03233222013156173,0.06155015455419678,-0.029217934422635053
20260108,-0.04069179508799175,0.014072467983048457,0.02911834997600797,-0.015045881992959514
20260109,-0.04611618242063129,-0.0006778937672141567,0.0005326469034720495,-0.0012105406706862062
20260112,0.13590140998934147,0.00923616879388625,-0.03404568655570226,0.04328185534958851
20260113,0.12705954414824305,0.011783912109755249,-0.02880014471196418,0.04058405682171943
20260114,0.18309587276872605,0.019786556104382902,-0.05252187070043273,0.07230842680481564
20260115,0.04679777484419771,0.017215031174484474,0.0035274817897962287,0.013687549384688245
20260116,-0.04689203576909347,0.023348822575307737,0.04048437984741487,-0.01713555727210713
20260119,0.09659580169242006,0.010731837835503917,0.011549634846937626,-0.0008177970114337085
20260120,-0.014311343204069137,0.005353385058186453,0.015166346325390163,-0.00981296126720371
20260121,0.09793623664856455,-0.007061666346214421,0.002227443372171221,-0.009289109718385643
20260122,0.1374814189790132,-0.019528871288084625,-0.0019972521555515887,-0.01753161913253304
20260123,0.11768443797284088,-0.028985199203837655,-0.0295712704907333,0.0005860712868956466
20260126,0.02726358556165053,-0.037551082842705974,-0.03851956767435064,0.0009684848316446684
20260127,0.008705684756539045,-0.016994147244054816,-0.008851793161458506,-0.00814235408259631
20260128,0.06098155639522525,-0.0004712053632119031,-0.012689912687049823,0.012218707323837919
20260129,0.0902016892755794,0.006400691914018261,-0.02522303143337188,0.031623723347390144
20260130,0.06607438146177357,0.00869371699832776,-0.006356566276282987,0.015050283274610747
20260202,0.05133569334003214,0.029851306120245395,0.03463218943887625,-0.004780883318630854
20260203,0.09953086627584326,0.012126995127045759,0.01859790099508276,-0.006470905868037001
20260204,0.05142955962575105,0.0029045856409915787,0.008390965809794638,-0.005486380168803059
20260205,0.03786655756571149,0.007309696405762743,0.0014732856683438928,0.00583641073741885
20260206,0.06159974138988961,0.0027155974882505807,-0.004997376040347493,0.007712973528598074
20260209,0.03665195384885634,0.005384310435543675,-0.006522343419526152,0.011906653855069827
20260210,0.04755353590898791,0.009877442214329157,-0.010008789313472925,0.019886231527802084
20260211,-0.022337201826553844,0.01135591582090452,0.011533540936482787,-0.0001776251155782664
20260212,-0.06880240032840178,0.018020888652709392,0.03472527419571719,-0.0167043855430078
20260213,-0.09754832784729112,-0.004193103557101149,0.01898827396206147,-0.02318137751916262
20260224,-0.11904886552049325,-0.049579187923597653,-0.006025401193839513,-0.04355378672975814
20260225,-0.18749317475769198,-0.065299768090839,-0.010864008854445485,-0.054435759236393516
20260226,-0.11219776175938234,-0.051028511045115535,-0.01599297428935038,-0.03503553675576515
20260227,-0.053942358543023726,-0.038206031372072846,-0.0172780297066966,-0.020928001665376245
20260302,0.08050579504922752,-0.017356050584149674,-0.029894514426283842,0.012538463842134168
20260303,0.28780916588629585,0.04233427712665451,0.003505925718588622,0.03882835140806589
20260304,0.22006718135653677,0.0439793158066817,0.016131561235328235,0.027847754571353463
20260305,0.091982416062634,0.0159512302925364,0.013066789788254972,0.0028844405042814294
20260306,-0.004569677887681304,-0.010275130830757614,-0.00868628045932596,-0.0015888503714316538
20260309,0.09296807656059422,0.005296957795687459,-0.011319303068235937,0.016616260863923395
20260310,0.246587042210587,-0.04081147582012736,-0.05172953672362789,0.010918060903500532
20260311,0.2029752444462727,-0.03174538292120413,-0.04031516327434472,0.008569780353140592
20260312,0.1457893541717696,-0.05161050894814477,-0.05597863407210823,0.004368125123963458
20260313,0.04408951341443099,-0.06174052659275606,-0.06256029356957989,0.0008197669768238228
20260316,-0.05236100806430222,-0.11941805856738878,-0.10537067062856571,-0.01404738793882307
20260317,0.002264956273307239,-0.061843314564120046,-0.04609290270294882,-0.015750411861171223
20260318,0.017964342340028146,-0.0516964324527713,-0.034895669453713044,-0.016800762999058257
20260319,0.060815873070511145,-0.039023291318154366,-0.03831641153384933,-0.0007068797843050381
20260320,0.13577726272109422,0.007351362492022814,0.0005154731937549131,0.006835889298267901
20260323,0.26709396568635807,0.08492455779962321,0.033502707479995626,0.051421850319627586
20260324,0.23639782080528793,0.021850494106179234,-0.023668526856702326,0.04551902096288156
20260325,0.24155653301130303,0.01931221146059418,-0.02871145180277892,0.048023663263373095
20260326,0.22421883987046984,0.019715766288559925,-0.024041722444728044,0.04375748873328797
20260327,0.13219029679249453,-0.025042314320002527,-0.04935458259636749,0.024312268276364964
20260330,0.14782927484922476,-0.01587291881718738,-0.027146375067631928,0.011273456250444548
20260331,-0.14973909728536844,0.012952043700990939,0.026166591663077308,-0.013214547962086369
20260401,-0.1771032021344715,-0.012507239778327732,0.005881719752749996,-0.018388959531077727
20260402,-0.14689560821990705,0.008566990796718818,0.011391380971791784,-0.002824390175072966
20260403,-0.15344260043250943,0.032862048239006666,0.0405217978362502,-0.007659749597243533
20260407,-0.2165014380348629,0.020385546091448808,0.04076081134898079,-0.020375265257531982
20260408,-0.09398727611846402,-0.00013952939944434929,0.010577333639296426,-0.010716863038740775
20260409,-0.10794982083687313,0.01912255905825406,0.04029421025679148,-0.021171651198537422
20260410,-0.2621992784917697,0.003243090820191559,0.048647667960544885,-0.04540457714035333
20260413,-0.2585964974087888,0.007666112491378928,0.0488850082843684,-0.04121889579298947
20260414,-0.16778888232564693,0.004600488449359709,0.037363896728900205,-0.032763408279540496
